Date,Open,High,Low,Close,Adj Close,Volume
2000-04-14,15.710116000000001,15.710116000000001,14.834629999999999,14.931907,8.084196,1924100
2000-04-17,14.834629999999999,15.272373000000002,14.834629999999999,15.077820999999998,8.163197,1926800
2000-04-18,15.175097000000001,15.321012,15.029182,15.126458999999999,8.189532,978300
2000-04-19,15.077820999999998,15.175097000000001,14.640077999999999,14.785993,8.005201,1131300
2000-04-20,14.785993,14.931907,14.469806,14.737354000000002,7.978872,1024100
2000-04-24,14.640077999999999,15.418288,14.640077999999999,15.418288,8.347527000000001,2291700
2000-04-25,15.321012,15.612841,15.126458999999999,15.466926,8.373861,1682000
2000-04-26,15.223735999999999,15.515564000000001,15.175097000000001,15.418288,8.434092999999999,1671300
2000-04-27,15.223735999999999,15.321012,15.029182,15.126458999999999,8.274459,1346200
2000-04-28,14.931907,15.126458999999999,14.640077999999999,14.688716000000001,8.035003999999999,1522700
2000-05-01,14.688716000000001,15.564201999999998,14.688716000000001,15.321012,8.380884,1478100
2000-05-02,15.223735999999999,15.321012,15.029182,15.126458999999999,8.274459,1587700
2000-05-03,15.36965,16.196499,15.36965,15.904669,8.700155,2449700
2000-05-04,15.904669,16.196499,15.661479,16.14786,8.833182,1263700
2000-05-05,15.953307,16.245136,15.856031,16.001945000000003,8.753366,980800
2000-05-08,16.14786,16.39105,15.953307,16.293774,8.913002,1600700
2000-05-09,16.43969,16.974709,16.293774,16.877432000000002,9.232275999999999,2310500
2000-05-10,16.731517999999998,16.877432000000002,16.585604,16.682878,9.125848,1178300
2000-05-11,16.877432000000002,16.877432000000002,16.634241,16.634241,9.099239,752700
2000-05-12,16.828794,16.877432000000002,16.585604,16.877432000000002,9.232275999999999,897500
2000-05-15,16.974709,17.120623000000002,16.634241,16.682878,9.125848,1062300
2000-05-16,16.780155,16.974709,16.634241,16.926069000000002,9.258883,834300
2000-05-17,16.682878,16.731517999999998,16.196499,16.634241,9.099239,1540300
2000-05-18,16.585604,16.731517999999998,16.342413,16.585604,9.072638000000001,903000
2000-05-19,16.682878,16.828794,16.342413,16.634241,9.099239,1154400
2000-05-22,16.634241,17.315176,16.39105,17.266537,9.44512,1295700
2000-05-23,17.120623000000002,17.509726999999998,17.071985,17.46109,9.551551,1866000
2000-05-24,17.315176,17.801556,17.266537,17.752917999999998,9.711179,1223400
2000-05-25,17.850195000000003,17.850195000000003,17.412451,17.752917999999998,9.711179,1133600
2000-05-26,17.752917999999998,18.093386,17.607004,17.850195000000003,9.764394,1085300
2000-05-30,17.947472,18.2393,17.558365,18.2393,9.977243,1401200
2000-05-31,18.2393,18.2393,17.704280999999998,17.947472,9.817607,1158000
2000-06-01,17.898832000000002,18.433851,17.801556,17.996109,9.844213,1518900
2000-06-02,18.287937,18.385214,17.071985,17.120623000000002,9.365304,1997000
2000-06-05,17.266537,17.558365,16.974709,17.071985,9.338694,1418700
2000-06-06,16.536964,16.877432000000002,16.342413,16.634241,9.099239,2252200
2000-06-07,16.877432000000002,17.217899,16.780155,16.974709,9.285483000000001,1160900
2000-06-08,16.731517999999998,16.926069000000002,16.488326999999998,16.877432000000002,9.232275999999999,1668400
2000-06-09,16.877432000000002,16.877432000000002,16.682878,16.731517999999998,9.152457,572400
2000-06-12,16.780155,17.120623000000002,16.731517999999998,16.828794,9.205667,953500
2000-06-13,16.828794,17.120623000000002,16.634241,16.780155,9.179062,1101800
2000-06-14,16.780155,16.974709,16.634241,16.877432000000002,9.232275999999999,938600
2000-06-15,17.023346,17.120623000000002,16.780155,16.780155,9.179062,793300
2000-06-16,16.828794,16.974709,16.39105,16.488326999999998,9.019424,1211600
2000-06-19,16.585604,16.780155,16.14786,16.342413,8.939605,1174400
2000-06-20,16.14786,16.14786,15.564201999999998,15.807393,8.646942,2895400
2000-06-21,15.758754999999999,15.856031,15.321012,15.466926,8.460699,1863500
2000-06-22,15.515564000000001,15.710116000000001,15.321012,15.466926,8.460699,1628400
2000-06-23,15.661479,15.710116000000001,14.202334,14.396887,7.875364,4744000
2000-06-26,14.980545000000001,15.418288,14.980545000000001,15.36965,8.407488,3115700
2000-06-27,15.418288,15.807393,15.321012,15.466926,8.460699,2242900
2000-06-28,15.612841,15.661479,15.36965,15.430428,8.440735,1293400
2000-06-29,15.418288,15.466926,15.223735999999999,15.272373000000002,8.354279,1225800
2000-06-30,15.321012,15.466926,14.822412,14.834629999999999,8.114822,2663900
2000-07-03,14.980545000000001,15.175097000000001,14.931907,15.175097000000001,8.301064,731400
2000-07-05,15.36965,15.904669,15.223735999999999,15.807393,8.646942,1543200
2000-07-06,15.953307,16.634241,15.904669,16.634241,9.099239,4405100
2000-07-07,16.634241,16.682878,16.14786,16.536964,9.046033999999999,1916000
2000-07-10,16.585604,16.731517999999998,16.39105,16.39105,8.966214,1658200
2000-07-11,16.39105,16.731517999999998,16.39105,16.536964,9.046033999999999,1936200
2000-07-12,16.43969,16.585604,16.293774,16.293774,8.913002,1416400
2000-07-13,16.342413,16.682878,16.342413,16.43969,8.99282,1461000
2000-07-14,16.43969,16.731517999999998,16.293774,16.342413,8.939605,1209900
2000-07-17,16.342413,16.39105,16.196499,16.196499,8.859788,1116500
2000-07-18,16.196499,16.634241,16.14786,16.536964,9.046033999999999,927200
2000-07-19,16.634241,16.828794,16.488326999999998,16.536964,9.046033999999999,1449600
2000-07-20,16.585604,16.877432000000002,16.536964,16.731517999999998,9.152457,1156500
2000-07-21,16.828794,16.877432000000002,16.634241,16.634241,9.099239,1165400
2000-07-24,16.634241,16.682878,16.488326999999998,16.536964,9.046033999999999,716500
2000-07-25,16.488326999999998,16.634241,16.488326999999998,16.536964,9.046033999999999,997000
2000-07-26,16.488326999999998,16.536964,16.245136,16.293774,8.913002,1471800
2000-07-27,16.099222,16.43969,16.050583,16.245136,8.973825,861500
2000-07-28,16.14786,16.196499,15.904669,16.050583,8.866352000000001,799100
2000-07-31,16.050583,16.342413,15.856031,15.904669,8.785753999999999,1194000
2000-08-01,16.099222,16.536964,16.001945000000003,16.43969,9.081299000000001,1253000
2000-08-02,16.634241,16.780155,16.536964,16.780155,9.269374000000001,1213400
2000-08-03,16.780155,16.926069000000002,16.780155,16.877432000000002,9.323108,1390400
2000-08-04,16.682878,16.731517999999998,16.342413,16.39105,9.054431,1350400
2000-08-07,16.342413,16.39105,16.050583,16.099222,8.893222999999999,888100
2000-08-08,16.099222,16.099222,15.710116000000001,15.904669,8.785753999999999,1371600
2000-08-09,15.564201999999998,15.904669,15.466926,15.758754999999999,8.705148,1572100
2000-08-10,15.758754999999999,15.758754999999999,15.466926,15.515564000000001,8.570812,1880500
2000-08-11,15.515564000000001,15.661479,15.36965,15.612841,8.624545,2203500
2000-08-14,15.612841,15.612841,15.223735999999999,15.36965,8.490208,2087700
2000-08-15,15.36965,15.36965,15.077820999999998,15.077820999999998,8.329001,2123300
2000-08-16,15.126458999999999,15.612841,15.077820999999998,15.466926,8.54394,2374600
2000-08-17,15.515564000000001,15.807393,15.515564000000001,15.515564000000001,8.570812,2521900
2000-08-18,15.564201999999998,15.612841,15.515564000000001,15.527704,8.577517,1110200
2000-08-21,15.564201999999998,15.758754999999999,15.564201999999998,15.612841,8.624545,1090300
2000-08-22,15.661479,15.661479,15.36965,15.466926,8.54394,844100
2000-08-23,15.418288,15.564201999999998,15.272373000000002,15.321012,8.463339999999999,919500
2000-08-24,15.564201999999998,15.710116000000001,15.36965,15.466926,8.54394,5059400
2000-08-25,15.466926,15.515564000000001,14.640077999999999,14.785993,8.167797,3119700
2000-08-28,14.785993,15.077820999999998,14.542801999999998,14.591439000000001,8.060322,1285700
2000-08-29,14.883268,14.883268,14.542801999999998,14.542801999999998,8.033457,1516100
2000-08-30,14.688716000000001,14.688716000000001,14.056420000000001,14.153696,7.818511,2779800
2000-08-31,14.299610999999999,14.445525,14.153696,14.250973000000002,7.872247,2299800
2000-09-01,14.250973000000002,14.299610999999999,14.056420000000001,14.202334,7.845382000000001,1728300
2000-09-05,14.348249,14.591439000000001,14.105058999999999,14.542801999999998,8.033457,1942200
2000-09-06,14.542801999999998,14.737354000000002,14.494164000000001,14.542801999999998,8.033457,1713500
2000-09-07,14.688716000000001,14.737354000000002,14.494164000000001,14.640077999999999,8.08719,1126600
2000-09-08,14.591439000000001,14.688716000000001,14.494164000000001,14.640077999999999,8.08719,1645500
2000-09-11,14.591439000000001,14.640077999999999,14.445525,14.542801999999998,8.033457,1149800
2000-09-12,14.542801999999998,14.591439000000001,14.445525,14.542801999999998,8.033457,1245400
2000-09-13,14.591439000000001,14.640077999999999,14.494164000000001,14.591439000000001,8.060322,1135600
2000-09-14,14.591439000000001,14.737354000000002,14.494164000000001,14.640077999999999,8.08719,3360900
2000-09-15,14.688716000000001,14.883268,14.591439000000001,14.688716000000001,8.114058,2275800
2000-09-18,14.542801999999998,14.785993,14.542801999999998,14.591439000000001,8.060322,1513300
2000-09-19,14.494164000000001,14.737354000000002,14.445525,14.737354000000002,8.140927,1480900
2000-09-20,14.688716000000001,14.737354000000002,14.494164000000001,14.591439000000001,8.060322,1414900
2000-09-21,14.591439000000001,14.883268,14.542801999999998,14.591439000000001,8.060322,2974600
2000-09-22,14.737354000000002,15.077820999999998,14.591439000000001,14.883268,8.22153,2304500
2000-09-25,14.883268,14.931907,14.445525,14.591439000000001,8.060322,1031900
2000-09-26,14.688716000000001,15.272373000000002,14.591439000000001,15.175097000000001,8.382738,2052600
2000-09-27,15.321012,15.466926,15.126458999999999,15.175097000000001,8.382738,2927200
2000-09-28,15.223735999999999,15.466926,15.175097000000001,15.418288,8.517073,1706600
2000-09-29,14.980545000000001,15.612841,14.980545000000001,15.612841,8.624545,1965900
2000-10-02,15.612841,15.904669,15.466926,15.904669,8.785753999999999,2331800
2000-10-03,15.953307,16.001945000000003,15.758754999999999,15.856031,8.758887,2913000
2000-10-04,15.758754999999999,15.856031,15.564201999999998,15.564201999999998,8.597679,1576600
2000-10-05,15.612841,15.856031,15.564201999999998,15.758754999999999,8.705148,2152600
2000-10-06,15.758754999999999,15.904669,15.612841,15.758754999999999,8.705148,1357700
2000-10-09,15.758754999999999,15.953307,15.758754999999999,15.807393,8.732018,748500
2000-10-10,15.856031,15.953307,15.758754999999999,15.904669,8.785753999999999,1622900
2000-10-11,15.953307,16.196499,15.856031,16.14786,8.92009,1914000
2000-10-12,16.14786,16.196499,15.953307,16.050583,8.866352000000001,1283400
2000-10-13,16.050583,16.099222,15.856031,15.953307,8.812622,1602600
2000-10-16,16.099222,16.14786,16.001945000000003,16.050583,8.866352000000001,841600
2000-10-17,15.953307,16.099222,15.904669,16.001945000000003,8.839487,1301300
2000-10-18,15.856031,16.001945000000003,15.466926,15.710116000000001,8.678282000000001,1802700
2000-10-19,15.515564000000001,15.564201999999998,15.175097000000001,15.418288,8.517073,1256900
2000-10-20,15.272373000000002,15.418288,15.175097000000001,15.175097000000001,8.382738,975700
2000-10-23,15.515564000000001,15.856031,15.36965,15.661479,8.651414,1330200
2000-10-24,15.807393,15.807393,15.466926,15.661479,8.651414,1954900
2000-10-25,15.466926,15.856031,15.466926,15.807393,8.83075,1415000
2000-10-26,15.612841,16.196499,15.564201999999998,16.001945000000003,8.939436,3003500
2000-10-27,16.001945000000003,16.001945000000003,15.807393,15.953307,8.912263000000001,979100
2000-10-30,15.953307,16.536964,15.856031,16.536964,9.238317,1808300
2000-10-31,16.682878,16.682878,16.050583,16.634241,9.292663000000001,1749900
2000-11-01,16.536964,17.023346,16.536964,16.974709,9.482863,1799700
2000-11-02,16.780155,16.974709,16.634241,16.877432000000002,9.428522000000001,1340200
2000-11-03,17.023346,17.315176,16.974709,17.315176,9.673064,1886500
2000-11-06,17.16926,17.509726999999998,17.16926,17.412451,9.727408,1108300
2000-11-07,17.46109,17.509726999999998,17.315176,17.509726999999998,9.781748,1495300
2000-11-08,17.363813,17.655642,17.363813,17.558365,9.808921,1437900
2000-11-09,17.363813,17.996109,17.266537,17.898832000000002,9.999124,2586500
2000-11-10,17.898832000000002,18.385214,17.850195000000003,18.287937,10.216497,2254400
2000-11-13,18.336576,18.579767,18.190662,18.385214,10.270841,2276300
2000-11-14,18.482491,18.774319000000002,18.190662,18.531128,10.352356,2656800
2000-11-15,18.677042,18.871595000000003,18.482491,18.774319000000002,10.488205,1310800
2000-11-16,18.774319000000002,19.357976999999998,18.677042,19.309338,10.787092999999999,2450400
2000-11-17,19.941635,20.379376999999998,19.844358,20.33074,11.357699,6217300
2000-11-20,20.136187,20.184824,19.455254,19.795719000000002,11.058812,4112000
2000-11-21,20.233463,20.379376999999998,19.990273000000002,20.03891,11.194671000000001,4012100
2000-11-22,20.087549,20.087549,19.357976999999998,19.406614,10.841439,3472100
2000-11-24,19.455254,19.698444,19.455254,19.552528,10.922956,582800
2000-11-27,19.795719000000002,19.795719000000002,19.066149,19.601167999999998,10.950128,1417200
2000-11-28,19.795719000000002,19.990273000000002,19.552528,19.990273000000002,11.167497000000001,1218100
2000-11-29,19.844358,20.233463,19.844358,20.03891,11.194671000000001,2410900
2000-11-30,19.990273000000002,20.136187,19.698444,19.795719000000002,11.058812,1948800
2000-12-01,19.844358,19.844358,19.601167999999998,19.747082000000002,11.031642,1541200
2000-12-04,19.844358,20.379376999999998,19.795719000000002,20.136187,11.249015,3268200
2000-12-05,19.941635,19.990273000000002,19.114786,19.212063,10.732757000000001,2021900
2000-12-06,19.357976999999998,19.406614,18.774319000000002,19.017509,10.624069,1750600
2000-12-07,19.066149,19.455254,19.066149,19.406614,10.841439,1470500
2000-12-08,19.309338,19.357976999999998,18.920233,19.212063,10.732757000000001,1089500
2000-12-11,19.114786,19.2607,18.093386,18.2393,10.189325,2864900
2000-12-12,18.2393,19.212063,18.190662,18.871595000000003,10.542553,2256500
2000-12-13,18.774319000000002,19.066149,18.774319000000002,18.920233,10.569723,1320800
2000-12-14,18.920233,19.212063,18.774319000000002,19.066149,10.651243,2615300
2000-12-15,18.725680999999998,19.212063,18.531128,18.579767,10.379528,3213600
2000-12-18,18.628404999999997,19.212063,18.531128,18.871595000000003,10.542553,1375900
2000-12-19,19.163424,19.601167999999998,19.017509,19.357976999999998,10.814269,1947100
2000-12-20,19.503891,19.601167999999998,18.920233,19.503891,10.895785,1693800
2000-12-21,18.677042,19.844358,18.677042,19.795719000000002,11.058812,2747800
2000-12-22,19.892996,19.990273000000002,19.163424,19.844358,11.085983,1753700
2000-12-26,19.844358,19.990273000000002,19.503891,19.747082000000002,11.031642,1708000
2000-12-27,19.552528,20.33074,19.503891,20.233463,11.303353999999999,1709100
2000-12-28,20.03891,20.33074,19.844358,20.282101,11.330532,1224700
2000-12-29,20.282101,20.379376999999998,19.990273000000002,20.233463,11.303353999999999,1371300
2001-01-02,20.136187,20.233463,19.892996,19.892996,11.113153,998800
2001-01-03,19.844358,20.184824,18.579767,18.628404999999997,10.406696,3819100
2001-01-04,18.531128,18.579767,17.023346,17.704280999999998,9.890438,4859300
2001-01-05,17.704280999999998,18.336576,17.509726999999998,18.190662,10.162155,2256200
2001-01-08,17.996109,18.579767,17.996109,18.531128,10.352356,1629800
2001-01-09,18.433851,18.920233,18.287937,18.822958,10.515381,1694400
2001-01-10,18.822958,19.017509,18.677042,18.920233,10.569723,1631600
2001-01-11,18.968872,18.968872,18.433851,18.482491,10.325185000000001,1817800
2001-01-12,18.336576,18.336576,18.142023000000002,18.287937,10.216497,1976800
2001-01-16,18.287937,18.531128,18.2393,18.482491,10.325185000000001,1761300
2001-01-17,18.2393,18.628404999999997,18.2393,18.482491,10.325185000000001,1833000
2001-01-18,18.482491,18.822958,18.482491,18.677042,10.433866,1656200
2001-01-19,18.579767,18.677042,18.2393,18.385214,10.270841,1935800
2001-01-22,18.433851,18.531128,18.190662,18.385214,10.270841,2068300
2001-01-23,18.385214,18.385214,17.996109,18.287937,10.216497,1756700
2001-01-24,18.287937,18.336576,17.947472,18.190662,10.162155,1806100
2001-01-25,18.2393,18.531128,17.947472,18.287937,10.216497,1579500
2001-01-26,18.142023000000002,18.287937,17.947472,18.142023000000002,10.13498,1869800
2001-01-29,18.10895,18.428015,17.984436,18.264591,10.203456,1254500
2001-01-30,18.264591,18.677042,18.046692,18.490273000000002,10.329535,1570000
2001-01-31,18.599222,18.599222,18.155642,18.210117,10.270278,1932200
2001-02-01,18.56031,18.894941,18.163424,18.762646,10.581899,1727200
2001-02-02,18.949417,19.097277,18.599222,18.692608,10.542397,2291700
2001-02-05,18.70039,19.050583,18.482491,18.622567999999998,10.502897,1387000
2001-02-06,18.677042,18.747082000000002,18.529182000000002,18.692608,10.542397,1194100
2001-02-07,19.066149,19.066149,18.684824,18.879376999999998,10.647733,1106200
2001-02-08,19.011673000000002,19.416342,18.918287,19.268482000000002,10.867183,2142300
2001-02-09,19.338522,19.36965,18.957199,19.035019000000002,10.735516,1570100
2001-02-12,19.105059,19.377432000000002,18.770428,19.29961,10.884738,1155300
2001-02-13,19.447472,19.447472,16.723736,19.346304,10.911077,1748200
2001-02-14,14.591439000000001,15.719845000000001,14.591439000000001,15.571984,8.782408,37995100
2001-02-15,15.642023000000002,16.342413,15.603113,16.272373,9.177415,9524200
2001-02-16,16.10895,16.10895,15.875485999999999,15.984435999999999,9.015022,5264100
2001-02-20,15.922179000000002,16.178988,15.766537,15.984435999999999,9.015022,3924900
2001-02-21,15.953307,15.976654000000002,15.626458999999999,15.813229999999999,8.918465,2858400
2001-02-22,15.953307,15.953307,15.486382,15.579766000000001,8.786796,3606200
2001-02-23,15.525291000000001,15.603113,15.252918,15.408560999999999,8.690237,3565400
2001-02-26,15.408560999999999,15.533074,15.175097000000001,15.361868,8.663903,2457900
2001-02-27,15.361868,15.361868,14.785993,15.019454999999999,8.470786,3454500
2001-02-28,14.941634,15.322957,14.793775,15.315175,8.637568,1999000
2001-03-01,15.525291000000001,15.556420000000001,15.190660999999999,15.346304,8.655123,2719800
2001-03-02,15.509727,15.509727,14.863813,15.003891000000001,8.462006,3048900
2001-03-05,15.136187,15.299610999999999,14.941634,15.042801999999998,8.483953999999999,1879300
2001-03-06,14.848249,15.097276999999998,14.848249,14.910506,8.40934,2074300
2001-03-07,14.980545000000001,15.291829000000002,14.926070000000001,15.151751,8.545399,2528700
2001-03-08,15.027237,15.284047,14.785993,15.097276999999998,8.514675,4074200
2001-03-09,15.159533999999999,15.252918,14.980545000000001,15.190660999999999,8.567342,1700800
2001-03-12,15.003891000000001,15.556420000000001,14.988326999999998,15.392995999999998,8.681457,2242500
2001-03-13,15.408560999999999,15.431907,14.887159,15.2607,8.606845,1779900
2001-03-14,15.268482,15.268482,14.863813,15.058366,8.492728,2413800
2001-03-15,15.252918,15.252918,15.035020000000001,15.175097000000001,8.558567,2289700
2001-03-16,14.824902999999999,15.120623000000002,14.824902999999999,14.996108999999999,8.457621000000001,2830500
2001-03-19,15.081712,15.097276999999998,14.863813,14.918288,8.413733,2775600
2001-03-20,14.887159,14.894941000000001,14.599222,14.684825,8.282060000000001,2963000
2001-03-21,14.785993,14.817120999999998,14.599222,14.653696,8.264503,2872200
2001-03-22,14.770427999999999,14.817120999999998,14.560310999999999,14.669260999999999,8.273282,3124800
2001-03-23,14.591439000000001,14.894941000000001,14.326848000000002,14.809339000000001,8.352283,2832300
2001-03-26,14.801557,14.926070000000001,14.147860000000001,14.326848000000002,8.080163,4012200
2001-03-27,13.618676999999998,14.163424,13.618676999999998,14.10895,7.957273,6540000
2001-03-28,14.085603,14.194552,14.007782,14.124514000000001,7.966050999999999,4476100
2001-03-29,14.124514000000001,14.124514000000001,13.937743,14.0,7.895826,3569400
2001-03-30,14.007782,14.280154999999999,13.898832,14.194552,8.00555,3275300
2001-04-02,14.287938,14.350195000000001,14.038910999999999,14.116732,7.96166,1628600
2001-04-03,14.116732,14.163424,13.898832,14.093385000000001,7.948492,2275600
2001-04-04,14.202334,14.778210000000001,14.124514000000001,14.778210000000001,8.334724000000001,3069900
2001-04-05,14.785993,14.941634,14.747082,14.871595000000001,8.387393,3115800
2001-04-06,14.871595000000001,15.315175,14.871595000000001,15.175097000000001,8.558567,4034700
2001-04-09,15.291829000000002,15.486382,15.268482,15.346304,8.655123,3128700
2001-04-10,15.112841,15.322957,15.105058999999999,15.167314999999999,8.554177000000001,2368500
2001-04-11,15.175097000000001,15.252918,14.996108999999999,15.058366,8.492728,1884300
2001-04-12,15.159533999999999,15.36965,15.050583999999999,15.151751,8.545399,941900
2001-04-16,15.245135999999999,15.447470999999998,15.159533999999999,15.408560999999999,8.690237,1202700
2001-04-17,15.408560999999999,15.642023000000002,15.252918,15.517509,8.751681,1518400
2001-04-18,15.564201999999998,15.797666,15.416343,15.603113,8.799963,1872500
2001-04-19,15.712062,15.758754999999999,15.571984,15.712062,8.861406,1364200
2001-04-20,15.719845000000001,15.743191,15.517509,15.603113,8.799963,1269900
2001-04-23,15.642023000000002,15.797666,15.634241000000001,15.688716000000001,8.848239,1005800
2001-04-24,15.735408999999999,15.735408999999999,15.595331,15.634241000000001,8.817522,1132000
2001-04-25,15.564201999999998,15.992218,15.564201999999998,15.976654000000002,9.010635,1273300
2001-04-26,15.782101999999998,16.140078,15.766537,15.922179000000002,8.979911,1066000
2001-04-27,15.992218,16.163424,15.875485999999999,16.124514,9.094027,915000
2001-04-30,16.217899,16.326849,16.062256,16.194553,9.133525,1366000
2001-05-01,16.194553,16.583658,16.077822,16.583658,9.352976,1488900
2001-05-02,16.342413,16.350195000000003,15.992218,16.155642,9.208815,1354900
2001-05-03,16.350195000000003,16.350195000000003,15.657588,16.10895,9.182199,1417000
2001-05-04,15.914397,16.357976999999998,15.898832,16.357976999999998,9.324145,1023300
2001-05-07,16.357976999999998,16.638132000000002,16.163424,16.614786,9.47053,1464600
2001-05-08,16.614786,16.677042,16.428015,16.677042,9.506013000000001,1319300
2001-05-09,16.677042,16.677042,16.365759,16.498054999999997,9.403992,1214900
